obj45__350.ppm,0.0015364086932,4.38943737116e-08,1.33660481902e-10,5.87960195035e-11,3.75259375817e-21,7.03198817164e-15,3.61736922341e-21
obj63__230.ppm,0.000823414019529,4.38140886472e-11,9.04348718186e-14,1.10814994702e-12,-3.5004928406e-25,-6.59869980205e-18,-2.30138587569e-26
obj42__275.ppm,0.000854778322809,6.24283038207e-11,8.11029115002e-14,5.62960621314e-13,-3.37728155159e-26,-1.30367119188e-18,-1.1545329115e-25
obj100__330.ppm,0.000830341700979,5.84688401082e-10,1.85697467909e-13,6.15645930526e-13,-1.87328676357e-25,-1.4497885594e-17,-9.07689257253e-26
obj13__185.ppm,0.00130454320796,4.00083038168e-10,3.37036981155e-13,9.20696589639e-14,-1.47256627228e-26,1.72269068851e-18,-6.79691886514e-27
obj99__270.ppm,0.00116624547946,5.18292259416e-09,1.67376161842e-13,1.01769625639e-13,5.29779431923e-27,4.66602603751e-18,1.21800453391e-26
obj51__280.ppm,0.00143283976012,4.91904742348e-08,2.42120026156e-13,2.68107127436e-13,7.91673543655e-27,-4.02455193974e-17,6.78486852433e-26
obj48__205.ppm,0.00130970041743,8.85283330263e-10,1.0424198911e-12,2.97768731318e-13,9.78024747433e-26,-1.72830839111e-18,-1.34002515267e-25
obj80__150.ppm,0.00146405698263,9.03821737537e-09,5.90218714105e-12,1.47319970904e-11,-1.20685341569e-22,-1.30784948225e-15,-6.56214585876e-23
obj4__40.ppm,0.000893637437794,6.14738490133e-10,2.88646297363e-13,1.50628300319e-12,-7.76749387627e-25,-1.85424597252e-17,-6.18978640765e-25
obj60__150.ppm,0.00126501655354,1.72066997316e-10,6.67316502737e-14,2.87805135652e-13,3.22907735593e-26,3.61759520528e-18,2.34125935174e-26
obj15__265.ppm,0.00108320171015,4.27046040641e-09,3.09688250664e-14,1.50613656969e-12,-6.77651261756e-26,-3.45554511536e-17,-3.18144170545e-25
obj50__110.ppm,0.00110530460239,6.30022039283e-09,5.53814843827e-13,7.77471202673e-13,-3.10588659434e-25,-1.00206412009e-17,-4.04723039284e-25
obj100__210.ppm,0.000826115967098,3.48041988475e-10,2.22529517521e-14,1.77570761009e-13,1.53098576604e-27,-7.38217406419e-19,1.10567390494e-26
obj99__340.ppm,0.00133538909033,2.46258651544e-10,1.15037075614e-14,7.81893319493e-15,-8.28731704842e-30,1.02371381777e-19,7.36904172115e-29
obj49__80.ppm,0.000803735226944,1.04549574372e-09,1.02842243378e-13,8.01393587819e-14,7.27146219843e-27,2.59113067913e-18,-2.38158671572e-28
obj76__25.ppm,0.000806970993494,3.84386882791e-10,4.50047204783e-14,8.14013340306e-14,-2.54877947591e-28,-5.48314427155e-19,-4.92033211866e-27
obj2__40.ppm,0.001357828444,3.28672156316e-08,1.16558573755e-11,4.31044499248e-12,1.64793794397e-23,7.15234833609e-16,-2.57278436152e-23
obj16__245.ppm,0.000982649381,2.807248436e-09,9.70578568653e-14,2.86284284939e-12,-1.31924729499e-24,-2.83610838794e-18,7.3273609826e-25
obj81__265.ppm,0.00129298817951,1.35551082793e-09,1.0241033057e-12,2.99919345896e-14,2.68452971451e-27,4.16339002517e-19,4.51904790466e-27
obj6__35.ppm,0.000854562924507,1.21085151312e-09,2.01358842111e-13,2.93296166239e-13,-4.33919472293e-26,-5.69450857467e-18,-5.65459532013e-26
obj17__345.ppm,0.000927461506368,5.57604666938e-09,4.36811607266e-13,1.58225107869e-12,-1.23800581739e-24,-8.01299445687e-17,-4.44564356892e-25
obj65__345.ppm,0.00172196490212,1.41389793464e-08,7.06265201371e-12,8.83814160812e-12,6.53717703309e-23,9.07032066885e-16,-2.45435419349e-23
obj64__115.ppm,0.00112025097163,3.38311255829e-09,2.8260332633e-13,2.51363941028e-13,-6.68347226588e-26,-1.36883254376e-17,4.63298139981e-27
obj14__170.ppm,0.00115790028389,1.0705963688e-08,3.16438957964e-12,4.64060747696e-12,1.5234467338e-23,4.30796956956e-16,9.17329244155e-24
obj15__5.ppm,0.000834431351676,8.63154062763e-10,1.00828046979e-13,2.90615764711e-13,-3.33166175599e-26,-5.75917136429e-18,-3.69431441977e-26
